EmpID,Title,ManagerKey,BusinessUnit,Department,Division,JobFunction,EmployeeType,Classification,PayZone,State,Gender,Ethnicity,AgeBand,AgeBandSort,TenureBand,TenureBandSort,TenureYears,Performance,Rating,StartDate,ExitDate,Status,SourceStatus,StatusCheck,LeaverReason,LeaverGroup,EarlyLeaver
1110,Production Technician II,M682,NEL,Production,General - Con,Foreman,Full-Time,Temporary,Zone B,MA,Female,Asian,35-44,2,1-2 years,1,1.095,Fully Meets,3,2022-07-02,,Employed,Active,Agrees with dates,,,No
1111,Production Technician I,M683,BPC,Production,Splicing,Splicer,Full-Time,Part-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.975,Fully Meets,3,2019-09-08,2020-08-29,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
1112,Production Technician I,M684,MSC,Production,Engineers,Project Manager,Full-Time,Part-Time,Zone A,MA,Female,White,45-54,3,1-2 years,1,1.073,Fully Meets,3,2022-07-10,,Employed,Active,Agrees with dates,,,No
1113,Production Technician I,M685,NEL,Production,General - Con,Lineman,Contract,Part-Time,Zone B,MA,Female,Asian,45-54,3,1-2 years,1,1.284,Fully Meets,3,2022-04-24,,Employed,Active,Agrees with dates,,,No
1114,Production Technician I,M686,PL,Production,General - Con,Laborer,Full-Time,Part-Time,Zone C,MA,Female,Hispanic,55+,4,3-5 years,3,3.348,Fully Meets,3,2020-03-31,,Employed,Active,Agrees with dates,,,No
1115,Production Technician I,M687,PYZ,Production,Field Operations,Technician,Contract,Part-Time,Zone A,MA,Male,Black,25-34,1,3-5 years,3,4.372,Fully Meets,3,2019-03-23,,Employed,Active,Agrees with dates,,,No
1116,Production Technician I,M688,SVG,Production,Field Operations,Clerk,Full-Time,Full-Time,Zone A,MA,Male,White,35-44,2,3-5 years,3,4.342,Fully Meets,3,2019-03-09,2023-07-12,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1117,Production Technician I,M689,TNS,Production,General - Con,Technician,Full-Time,Temporary,Zone C,MA,Male,Other,25-34,1,Under 1 year,0,0.036,Fully Meets,3,2019-02-21,2019-03-06,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,Yes
1118,Production Technician I,M690,WBL,Production,Engineers,Project Manager,Full-Time,Temporary,Zone B,MA,Male,Asian,45-54,3,3-5 years,3,3.146,Fully Meets,3,2019-10-04,2022-11-26,Left,Active,Contradicts dates,Retirement,Retirement,No
1119,Production Technician I,M691,BPC,Production,Field Operations,Laborer,Part-Time,Part-Time,Zone C,MA,Female,White,25-34,1,1-2 years,1,1.073,Fully Meets,3,2019-11-24,2020-12-20,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1120,Production Technician I,M692,CCDR,Production,People Services,Administration,Part-Time,Temporary,Zone B,MA,Female,Black,45-54,3,2-3 years,2,2.968,Fully Meets,3,2020-08-17,,Employed,Active,Agrees with dates,,,No
1121,Production Manager,M693,EW,Production,Aerial,Lineman,Part-Time,Full-Time,Zone C,MA,Female,Hispanic,35-44,2,2-3 years,2,2.39,Fully Meets,3,2021-03-16,,Employed,Active,Agrees with dates,,,No
1122,Production Manager,M694,MSC,Production,General - Con,Technician,Contract,Part-Time,Zone C,MA,Female,White,45-54,3,Under 1 year,0,0.775,Fully Meets,3,2021-11-16,2022-08-26,Left,Active,Contradicts dates,Retirement,Retirement,Yes
1123,Production Manager,M695,NEL,Production,Field Operations,Lineman,Full-Time,Full-Time,Zone B,MA,Female,Other,55+,4,1-2 years,1,1.259,Fully Meets,3,2022-05-03,,Employed,Active,Agrees with dates,,,No
1124,Production Manager,M696,PL,Production,Engineers,Technician,Full-Time,Full-Time,Zone A,MA,Female,Other,35-44,2,2-3 years,2,2.883,Fully Meets,3,2019-12-24,2022-11-11,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1125,Production Technician II,M697,WBL,Production,Aerial,Lineman,Contract,Part-Time,Zone B,MA,Male,Hispanic,25-34,1,1-2 years,1,1.791,Fully Meets,3,2021-10-21,,Employed,Active,Agrees with dates,,,No
1126,Production Technician II,M698,NEL,Production,Engineers,Engineer,Part-Time,Temporary,Zone C,MA,Male,White,55+,4,1-2 years,1,1.492,Fully Meets,3,2018-09-08,2020-03-06,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
1127,Production Technician II,M699,PL,Production,General - Con,Technician,Full-Time,Full-Time,Zone A,MA,Male,White,Under 25,0,3-5 years,3,4.441,Fully Meets,3,2019-02-26,,Employed,Active,Agrees with dates,,,No
1128,Production Technician II,M700,BPC,Production,General - Con,Technician,Part-Time,Part-Time,Zone B,MA,Female,Hispanic,55+,4,Under 1 year,0,0.293,Fully Meets,3,2023-04-21,,Employed,Active,Agrees with dates,,,No
1129,Production Technician II,M701,CCDR,Production,Field Operations,Tower Hand,Full-Time,Part-Time,Zone B,MA,Female,Other,55+,4,2-3 years,2,2.094,Fully Meets,3,2019-09-19,2021-10-23,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1130,Production Technician I,M702,SVG,Production,Technology / It,Intern,Contract,Part-Time,Zone A,MA,Female,Hispanic,25-34,1,2-3 years,2,2.617,Fully Meets,3,2020-12-23,,Employed,Active,Agrees with dates,,,No
1131,Production Technician I,M703,EW,Production,Splicing,Operator,Part-Time,Part-Time,Zone B,MA,Female,Black,25-34,1,3-5 years,3,4.356,Fully Meets,3,2019-03-29,,Employed,Active,Agrees with dates,,,No
1132,Production Technician I,M704,NEL,Production,Aerial,Laborer,Contract,Full-Time,Zone B,MA,Female,Hispanic,55+,4,1-2 years,1,1.966,Fully Meets,3,2021-05-15,2023-05-03,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1133,Production Technician I,M705,PL,Production,Aerial,Engineer,Full-Time,Part-Time,Zone B,MA,Female,Hispanic,55+,4,Under 1 year,0,0.553,Fully Meets,3,2022-03-14,2022-10-02,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,Yes
1134,Production Technician I,M706,BPC,Production,General - Con,Technician,Part-Time,Temporary,Zone C,MA,Female,Asian,25-34,1,Under 1 year,0,0.09,Fully Meets,3,2021-12-06,2022-01-08,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
1135,Production Technician I,M707,CCDR,Production,Engineers,Principal,Full-Time,Temporary,Zone A,MA,Male,Other,55+,4,1-2 years,1,1.774,Fully Meets,3,2021-10-27,,Employed,Active,Agrees with dates,,,No
1136,Production Technician I,M708,SVG,Production,Field Operations,Driver,Full-Time,Temporary,Zone A,MA,Male,Other,55+,4,Under 1 year,0,0.348,Fully Meets,3,2023-04-01,,Employed,Active,Agrees with dates,,,No
1137,Production Technician I,M709,EW,Production,Field Operations,Laborer,Full-Time,Part-Time,Zone C,MA,Male,Black,55+,4,3-5 years,3,4.189,Fully Meets,3,2019-05-29,,Employed,Active,Agrees with dates,,,No
1138,Production Technician I,M710,MSC,Production,General - Eng,Coordinator,Full-Time,Temporary,Zone B,MA,Male,Black,35-44,2,3-5 years,3,3.001,Fully Meets,3,2019-07-12,2022-07-12,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1139,Production Technician I,M711,TNS,Production,Splicing,Technician,Contract,Temporary,Zone A,MA,Male,Hispanic,55+,4,3-5 years,3,3.535,Fully Meets,3,2018-08-10,2022-02-21,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1140,Production Technician I,M712,PYZ,Production,Engineers,Engineer,Part-Time,Full-Time,Zone C,MA,Female,Black,25-34,1,1-2 years,1,1.851,Fully Meets,3,2021-09-29,,Employed,Active,Agrees with dates,,,No
1141,Production Technician I,M713,WBL,Production,Field Operations,Locator,Contract,Full-Time,Zone A,MA,Female,Black,55+,4,2-3 years,2,2.001,Fully Meets,3,2021-08-05,,Employed,Active,Agrees with dates,,,No
1142,Production Manager,M714,NEL,Production,Project Management - Con,Coordinator,Full-Time,Temporary,Zone B,MA,Female,Asian,25-34,1,Under 1 year,0,0.011,Fully Meets,3,2023-08-02,,Employed,Active,Agrees with dates,,,No
1143,Production Manager,M715,PL,Production,Field Operations,Lineman,Contract,Full-Time,Zone A,MA,Female,Hispanic,55+,4,2-3 years,2,2.902,Fully Meets,3,2018-09-02,2021-07-28,Left,Active,Contradicts dates,Resignation,Voluntary,No
1144,Production Manager,M716,BPC,Production,Wireline Construction,Project Manager,Part-Time,Part-Time,Zone B,MA,Female,Asian,55+,4,3-5 years,3,3.814,Fully Meets,3,2019-10-13,,Employed,Active,Agrees with dates,,,No
1145,Production Technician II,M717,TNS,Production,Shop (Fleet),Shop,Contract,Full-Time,Zone B,MA,Male,Hispanic,55+,4,2-3 years,2,2.864,Fully Meets,3,2020-09-24,,Employed,Active,Agrees with dates,,,No
1146,Production Technician II,M718,SVG,Production,Field Operations,Groundman,Contract,Part-Time,Zone C,MA,Male,Hispanic,55+,4,Under 1 year,0,0.0,Fully Meets,3,2023-08-06,,Employed,Active,Agrees with dates,,,No
1147,Production Technician II,M719,PYZ,Production,General - Con,Lineman,Full-Time,Full-Time,Zone B,MA,Female,Black,55+,4,2-3 years,2,2.716,Fully Meets,3,2019-06-11,2022-02-27,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1148,Production Technician II,M720,PL,Production,Wireline Construction,Project Manager,Part-Time,Temporary,Zone A,MA,Female,Black,55+,4,3-5 years,3,4.474,Fully Meets,3,2019-02-14,,Employed,Active,Agrees with dates,,,No
1149,Production Technician II,M721,NEL,Production,Field Operations,Locator,Part-Time,Temporary,Zone C,MA,Female,Asian,55+,4,1-2 years,1,1.388,Fully Meets,3,2022-03-17,,Employed,Active,Agrees with dates,,,No
1150,Production Technician I,M722,MSC,Production,Aerial,Lineman,Part-Time,Full-Time,Zone A,MA,Female,White,35-44,2,3-5 years,3,3.001,Fully Meets,3,2020-08-05,,Employed,Active,Agrees with dates,,,No
1151,Production Technician I,M723,EW,Production,Field Operations,Laborer,Part-Time,Part-Time,Zone A,MA,Male,Asian,45-54,3,Under 1 year,0,0.953,Fully Meets,3,2022-08-23,,Employed,Active,Agrees with dates,,,No
1152,Production Technician I,M724,CCDR,Production,Engineers,Engineer,Full-Time,Full-Time,Zone A,MA,Female,Other,55+,4,Under 1 year,0,0.564,Fully Meets,3,2023-01-12,,Employed,Active,Agrees with dates,,,No
1153,Production Technician I,M725,EW,Production,Field Operations,Laborer,Part-Time,Temporary,Zone A,MA,Female,Asian,55+,4,1-2 years,1,1.407,Fully Meets,3,2020-04-14,2021-09-10,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1154,Production Technician I,M726,MSC,Production,Field Operations,Laborer,Full-Time,Part-Time,Zone C,MA,Female,White,35-44,2,1-2 years,1,1.358,Fully Meets,3,2021-09-27,2023-02-05,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
1155,Production Technician I,M727,NEL,Production,Finance & Accounting,Clerk,Contract,Temporary,Zone A,MA,Female,Other,55+,4,1-2 years,1,1.317,Fully Meets,3,2018-11-17,2020-03-12,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1156,Production Technician I,M728,PL,Production,Billable Consultants,Project Manager,Contract,Full-Time,Zone A,MA,Male,Hispanic,35-44,2,3-5 years,3,3.606,Fully Meets,3,2019-07-22,2023-02-28,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1157,Production Technician I,M729,PYZ,Production,Wireline Construction,Manager,Part-Time,Temporary,Zone A,MA,Male,Hispanic,25-34,1,3-5 years,3,4.485,Fully Meets,3,2019-02-10,,Employed,Active,Agrees with dates,,,No
1158,Production Technician I,M730,SVG,Production,Field Operations,Technician,Full-Time,Full-Time,Zone A,MA,Male,Asian,55+,4,1-2 years,1,1.656,Fully Meets,3,2018-11-22,2020-07-19,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1159,Production Technician I,M731,TNS,Production,Splicing,Splicer,Part-Time,Temporary,Zone A,MA,Male,Other,35-44,2,Under 1 year,0,0.287,Fully Meets,3,2023-04-23,,Employed,Active,Agrees with dates,,,No
1160,Production Technician I,M732,WBL,Production,General - Con,Flagger,Part-Time,Full-Time,Zone B,MA,Female,Asian,45-54,3,Under 1 year,0,0.405,Fully Meets,3,2022-12-26,2023-05-23,Left,Active,Contradicts dates,Retirement,Retirement,Yes
1161,Production Technician I,M733,PYZ,Production,Yard (Material Handling),Runner,Contract,Part-Time,Zone B,MA,Female,Other,55+,4,3-5 years,3,3.143,Fully Meets,3,2020-06-14,,Employed,Active,Agrees with dates,,,No
1162,Production Technician I,M734,WBL,Production,General - Con,Laborer,Full-Time,Temporary,Zone C,MA,Female,Asian,35-44,2,1-2 years,1,1.142,Fully Meets,3,2022-03-29,2023-05-20,Left,Active,Contradicts dates,Resignation,Voluntary,No
1163,Production Manager,M735,NEL,Production,Project Management - Con,Manager,Contract,Part-Time,Zone A,MA,Female,White,25-34,1,Under 1 year,0,0.632,Fully Meets,3,2022-12-18,,Employed,Active,Agrees with dates,,,No
1164,Production Manager,M736,PL,Production,General - Sga,Project Coordinator,Part-Time,Part-Time,Zone A,MA,Female,Other,55+,4,3-5 years,3,4.378,Fully Meets,3,2019-03-21,,Employed,Active,Agrees with dates,,,No
1165,Production Manager,M737,BPC,Production,Field Operations,Laborer,Full-Time,Full-Time,Zone C,MA,Female,Other,Under 25,0,2-3 years,2,2.489,Fully Meets,3,2021-02-08,,Employed,Active,Agrees with dates,,,No
1166,Production Technician II,M738,WBL,Production,Field Operations,Foreman,Full-Time,Temporary,Zone A,MA,Male,Other,55+,4,1-2 years,1,1.166,Fully Meets,3,2022-06-06,,Employed,Active,Agrees with dates,,,No
1167,Production Technician II,M739,NEL,Production,Field Operations,Laborer,Contract,Full-Time,Zone B,MA,Female,Other,55+,4,1-2 years,1,1.76,Fully Meets,3,2021-11-01,,Employed,Active,Agrees with dates,,,No
1168,Production Technician II,M740,PL,Production,Field Operations,Assistant,Contract,Full-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.545,Fully Meets,3,2023-01-19,,Employed,Active,Agrees with dates,,,No
1169,Production Technician II,M741,BPC,Production,Field Operations,Operator,Contract,Part-Time,Zone B,MA,Female,Asian,55+,4,3-5 years,3,3.017,Fully Meets,3,2020-07-30,,Employed,Active,Agrees with dates,,,No
1170,Production Technician II,M742,CCDR,Production,Underground,Laborer,Part-Time,Full-Time,Zone C,MA,Female,Black,55+,4,Under 1 year,0,0.057,Fully Meets,3,2023-07-16,,Employed,Active,Agrees with dates,,,No
1171,Production Technician I,M743,SVG,Production,Field Operations,Laborer,Part-Time,Part-Time,Zone A,MA,Female,Hispanic,55+,4,1-2 years,1,1.139,Fully Meets,3,2022-06-16,,Employed,Active,Agrees with dates,,,No
1172,Production Technician I,M744,EW,Production,Engineers,Engineer,Full-Time,Full-Time,Zone C,MA,Male,Asian,55+,4,Under 1 year,0,0.953,Fully Meets,3,2021-06-13,2022-05-27,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,Yes
1173,Production Technician I,M745,BPC,Production,Isp,Manager,Full-Time,Full-Time,Zone C,MA,Female,White,55+,4,Under 1 year,0,0.964,Fully Meets,3,2020-11-14,2021-11-01,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,Yes
1174,Production Technician I,M746,CCDR,Production,Field Operations,Construction Manager,Full-Time,Temporary,Zone C,MA,Female,Other,45-54,3,2-3 years,2,2.738,Fully Meets,3,2020-06-16,2023-03-13,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1175,Production Technician I,M747,EW,Production,Catv,Laborer,Full-Time,Part-Time,Zone A,MA,Female,Asian,25-34,1,2-3 years,2,2.012,Fully Meets,3,2018-12-20,2020-12-24,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1176,Production Technician I,M748,MSC,Production,Engineers,Project Manager,Contract,Part-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.769,Fully Meets,3,2022-10-29,,Employed,Active,Agrees with dates,,,No
1177,Production Technician I,M749,NEL,Production,Aerial,Lineman,Contract,Temporary,Zone A,MA,Female,Other,55+,4,3-5 years,3,3.044,Fully Meets,3,2020-07-20,,Employed,Active,Agrees with dates,,,No
1178,Production Technician I,M750,PL,Production,Field Operations,Laborer,Contract,Part-Time,Zone C,MA,Male,Other,55+,4,Under 1 year,0,0.211,Fully Meets,3,2021-10-03,2021-12-19,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,Yes
1179,Production Technician I,M751,PYZ,Production,Aerial,Supervisor,Part-Time,Full-Time,Zone A,MA,Male,Black,25-34,1,1-2 years,1,1.057,Fully Meets,3,2022-07-16,,Employed,Active,Agrees with dates,,,No
1180,Production Technician I,M752,SVG,Production,Underground,Laborer,Full-Time,Full-Time,Zone B,MA,Male,Hispanic,55+,4,3-5 years,3,3.099,Fully Meets,3,2020-06-30,,Employed,Active,Agrees with dates,,,No
1181,Production Technician I,M753,TNS,Production,Wireline Construction,Laborer,Full-Time,Part-Time,Zone C,MA,Male,Other,25-34,1,2-3 years,2,2.146,Fully Meets,3,2021-06-13,,Employed,Active,Agrees with dates,,,No
1182,Production Technician I,M754,WBL,Production,Splicing,Splicer,Full-Time,Temporary,Zone C,MA,Female,Black,45-54,3,1-2 years,1,1.818,Fully Meets,3,2020-12-29,2022-10-24,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1183,Production Technician I,M755,BPC,Production,Catv,Technician,Part-Time,Full-Time,Zone A,MA,Female,Black,55+,4,1-2 years,1,1.503,Fully Meets,3,2022-02-03,,Employed,Active,Agrees with dates,,,No
1184,Production Technician I,M756,CCDR,Production,Wireline Construction,Foreman,Full-Time,Temporary,Zone B,MA,Female,Hispanic,55+,4,1-2 years,1,1.331,Fully Meets,3,2022-01-10,2023-05-11,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1185,Production Manager,M757,EW,Production,Fielders,Engineer,Part-Time,Full-Time,Zone A,MA,Female,Other,45-54,3,3-5 years,3,4.646,Fully Meets,3,2018-12-13,,Employed,Active,Agrees with dates,,,No
1186,Production Manager,M758,MSC,Production,Splicing,Tester,Full-Time,Temporary,Zone A,MA,Female,Hispanic,35-44,2,2-3 years,2,2.426,Fully Meets,3,2021-03-03,,Employed,Active,Agrees with dates,,,No
1187,Production Manager,M759,NEL,Production,Aerial,Supervisor,Part-Time,Full-Time,Zone A,MA,Female,Black,25-34,1,2-3 years,2,2.089,Fully Meets,3,2021-07-04,,Employed,Active,Agrees with dates,,,No
1188,Production Technician II,M760,WBL,Production,General - Sga,Estimator,Contract,Part-Time,Zone B,MA,Male,Black,35-44,2,1-2 years,1,1.454,Fully Meets,3,2020-02-06,2021-07-21,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
1189,Production Technician II,M761,NEL,Production,General - Eng,Engineer,Contract,Full-Time,Zone C,MA,Female,Other,35-44,2,2-3 years,2,2.034,Fully Meets,3,2020-06-28,2022-07-11,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1190,Production Technician II,M762,PL,Production,Project Management - Eng,Project Manager,Contract,Full-Time,Zone B,MA,Female,Hispanic,25-34,1,Under 1 year,0,0.912,Fully Meets,3,2020-12-22,2021-11-20,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,Yes
1191,Production Technician II,M763,BPC,Production,Wireline Construction,Billing,Full-Time,Full-Time,Zone B,MA,Female,Black,45-54,3,3-5 years,3,3.699,Fully Meets,3,2019-11-24,,Employed,Active,Agrees with dates,,,No
1192,Production Technician II,M764,CCDR,Production,General - Con,Technician,Full-Time,Full-Time,Zone C,MA,Female,White,25-34,1,Under 1 year,0,0.868,Fully Meets,3,2022-09-23,,Employed,Active,Agrees with dates,,,No
1193,Production Technician I,M765,SVG,Production,Aerial,Foreman,Full-Time,Temporary,Zone B,MA,Female,Black,55+,4,1-2 years,1,1.963,Fully Meets,3,2020-02-06,2022-01-23,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1194,Production Technician I,M766,EW,Production,Field Operations,Foreman,Full-Time,Temporary,Zone C,MA,Male,Asian,55+,4,2-3 years,2,2.56,Fully Meets,3,2019-01-14,2021-08-06,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
1195,Production Technician I,M767,TNS,Production,Wireline Construction,Foreman,Part-Time,Part-Time,Zone C,MA,Female,Hispanic,55+,4,2-3 years,2,2.888,Fully Meets,3,2019-06-25,2022-05-15,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,No
1196,Production Technician I,M768,PYZ,Production,General - Eng,Administrator,Part-Time,Temporary,Zone C,MA,Female,Other,35-44,2,3-5 years,3,4.411,Fully Meets,3,2019-03-09,,Employed,Active,Agrees with dates,,,No
1197,Production Technician I,M769,WBL,Production,Safety,Administrative,Full-Time,Part-Time,Zone B,MA,Female,Hispanic,55+,4,3-5 years,3,3.146,Fully Meets,3,2020-06-13,,Employed,Active,Agrees with dates,,,No
1198,Production Technician I,M770,NEL,Production,Field Operations,Laborer,Contract,Part-Time,Zone B,MA,Female,Asian,55+,4,3-5 years,3,4.537,Fully Meets,3,2019-01-22,,Employed,Active,Agrees with dates,,,No
1199,Production Technician I,M771,PL,Production,Field Operations,Laborer,Full-Time,Part-Time,Zone B,MA,Female,White,55+,4,2-3 years,2,2.648,Fully Meets,3,2020-12-12,,Employed,Active,Agrees with dates,,,No
